,name,stationid,lat,lon,Unnamed: 0,End Date,counts
25983,"Westferry DLR, Limehouse",510,51.509303,-0.025996,21342,2021-01-02 14:00:00,6
25984,"Westferry DLR, Limehouse",510,51.509303,-0.025996,21877,2021-01-02 15:00:00,12
25985,"Westferry DLR, Limehouse",510,51.509303,-0.025996,22710,2021-01-02 16:00:00,4
25986,"Westferry DLR, Limehouse",510,51.509303,-0.025996,23382,2021-01-02 17:00:00,2
25987,"Westferry DLR, Limehouse",510,51.509303,-0.025996,23683,2021-01-02 18:00:00,3
25988,"Westferry DLR, Limehouse",510,51.509303,-0.025996,24256,2021-01-02 19:00:00,1
25989,"Westferry DLR, Limehouse",510,51.509303,-0.025996,24843,2021-01-02 22:00:00,3
25990,"Westferry DLR, Limehouse",510,51.509303,-0.025996,25713,2021-01-03 09:00:00,1
25991,"Westferry DLR, Limehouse",510,51.509303,-0.025996,26005,2021-01-03 10:00:00,1
25992,"Westferry DLR, Limehouse",510,51.509303,-0.025996,26126,2021-01-03 11:00:00,4
25993,"Westferry DLR, Limehouse",510,51.509303,-0.025996,27037,2021-01-03 13:00:00,8
25994,"Westferry DLR, Limehouse",510,51.509303,-0.025996,27635,2021-01-03 14:00:00,8
25995,"Westferry DLR, Limehouse",510,51.509303,-0.025996,28244,2021-01-03 15:00:00,6
25996,"Westferry DLR, Limehouse",510,51.509303,-0.025996,29123,2021-01-03 16:00:00,1
25997,"Westferry DLR, Limehouse",510,51.509303,-0.025996,29348,2021-01-03 17:00:00,2
25998,"Westferry DLR, Limehouse",510,51.509303,-0.025996,29578,2021-01-03 18:00:00,8
25999,"Westferry DLR, Limehouse",510,51.509303,-0.025996,29949,2021-01-03 19:00:00,2
26000,"Westferry DLR, Limehouse",510,51.509303,-0.025996,30150,2021-01-03 20:00:00,3
26001,"Westferry DLR, Limehouse",510,51.509303,-0.025996,30381,2021-01-03 21:00:00,2
26002,"Westferry DLR, Limehouse",510,51.509303,-0.025996,30527,2021-01-03 22:00:00,3
26003,"Westferry DLR, Limehouse",510,51.509303,-0.025996,31382,2021-01-04 07:00:00,1
26004,"Westferry DLR, Limehouse",510,51.509303,-0.025996,31601,2021-01-04 08:00:00,2
26005,"Westferry DLR, Limehouse",510,51.509303,-0.025996,33416,2021-01-04 13:00:00,1
26006,"Westferry DLR, Limehouse",510,51.509303,-0.025996,33755,2021-01-04 14:00:00,1
26007,"Westferry DLR, Limehouse",510,51.509303,-0.025996,34805,2021-01-04 17:00:00,3
26008,"Westferry DLR, Limehouse",510,51.509303,-0.025996,35229,2021-01-04 18:00:00,4
26009,"Westferry DLR, Limehouse",510,51.509303,-0.025996,36106,2021-01-04 20:00:00,2
26010,"Westferry DLR, Limehouse",510,51.509303,-0.025996,36448,2021-01-04 21:00:00,1
26011,"Westferry DLR, Limehouse",510,51.509303,-0.025996,37626,2021-01-05 08:00:00,2
26012,"Westferry DLR, Limehouse",510,51.509303,-0.025996,37885,2021-01-05 09:00:00,4
26013,"Westferry DLR, Limehouse",510,51.509303,-0.025996,38480,2021-01-05 10:00:00,1
26014,"Westferry DLR, Limehouse",510,51.509303,-0.025996,39891,2021-01-05 14:00:00,1
26015,"Westferry DLR, Limehouse",510,51.509303,-0.025996,40240,2021-01-05 15:00:00,1
26016,"Westferry DLR, Limehouse",510,51.509303,-0.025996,41033,2021-01-05 17:00:00,1
26017,"Westferry DLR, Limehouse",510,51.509303,-0.025996,41302,2021-01-05 18:00:00,2
26018,"Westferry DLR, Limehouse",510,51.509303,-0.025996,41701,2021-01-05 19:00:00,2
26019,"Westferry DLR, Limehouse",510,51.509303,-0.025996,42106,2021-01-05 20:00:00,1
26020,"Sutton Street, Shadwell",511,51.511066,-0.053558,437,2020-12-30 07:00:00,1
26021,"Sutton Street, Shadwell",511,51.511066,-0.053558,950,2020-12-30 09:00:00,1
26022,"Sutton Street, Shadwell",511,51.511066,-0.053558,1156,2020-12-30 10:00:00,2
26023,"Sutton Street, Shadwell",511,51.511066,-0.053558,1934,2020-12-30 12:00:00,5
26024,"Sutton Street, Shadwell",511,51.511066,-0.053558,2461,2020-12-30 13:00:00,7
26025,"Sutton Street, Shadwell",511,51.511066,-0.053558,3108,2020-12-30 14:00:00,5
26026,"Sutton Street, Shadwell",511,51.511066,-0.053558,3810,2020-12-30 15:00:00,3
26027,"Sutton Street, Shadwell",511,51.511066,-0.053558,4333,2020-12-30 16:00:00,4
26028,"Sutton Street, Shadwell",511,51.511066,-0.053558,4832,2020-12-30 17:00:00,4
26029,"Sutton Street, Shadwell",511,51.511066,-0.053558,5291,2020-12-30 18:00:00,4
26030,"Sutton Street, Shadwell",511,51.511066,-0.053558,5851,2020-12-30 19:00:00,2
26031,"Sutton Street, Shadwell",511,51.511066,-0.053558,6305,2020-12-30 20:00:00,1
26032,"Sutton Street, Shadwell",511,51.511066,-0.053558,7104,2020-12-31 03:00:00,1
26033,"Sutton Street, Shadwell",511,51.511066,-0.053558,7241,2020-12-31 06:00:00,1
26034,"Sutton Street, Shadwell",511,51.511066,-0.053558,7664,2020-12-31 09:00:00,5
26035,"Sutton Street, Shadwell",511,51.511066,-0.053558,8661,2020-12-31 11:00:00,1
26036,"Sutton Street, Shadwell",511,51.511066,-0.053558,9151,2020-12-31 12:00:00,1
26037,"Sutton Street, Shadwell",511,51.511066,-0.053558,9249,2020-12-31 13:00:00,8
26038,"Sutton Street, Shadwell",511,51.511066,-0.053558,10055,2020-12-31 14:00:00,2
26039,"Sutton Street, Shadwell",511,51.511066,-0.053558,10906,2020-12-31 16:00:00,5
26040,"Sutton Street, Shadwell",511,51.511066,-0.053558,12171,2020-12-31 18:00:00,1
26041,"Sutton Street, Shadwell",511,51.511066,-0.053558,12371,2020-12-31 19:00:00,2
26042,"Sutton Street, Shadwell",511,51.511066,-0.053558,12964,2020-12-31 21:00:00,2
26043,"Sutton Street, Shadwell",511,51.511066,-0.053558,13436,2020-12-31 23:00:00,2
26044,"Sutton Street, Shadwell",511,51.511066,-0.053558,13645,2021-01-01 00:00:00,2
26045,"Sutton Street, Shadwell",511,51.511066,-0.053558,13936,2021-01-01 01:00:00,1
26046,"Sutton Street, Shadwell",511,51.511066,-0.053558,14348,2021-01-01 04:00:00,1
26047,"Sutton Street, Shadwell",511,51.511066,-0.053558,14417,2021-01-01 05:00:00,1
26048,"Sutton Street, Shadwell",511,51.511066,-0.053558,14623,2021-01-01 08:00:00,1
26049,"Sutton Street, Shadwell",511,51.511066,-0.053558,14657,2021-01-01 09:00:00,3
26050,"Sutton Street, Shadwell",511,51.511066,-0.053558,15151,2021-01-01 11:00:00,1
26051,"Sutton Street, Shadwell",511,51.511066,-0.053558,15512,2021-01-01 12:00:00,1
26052,"Sutton Street, Shadwell",511,51.511066,-0.053558,15611,2021-01-01 13:00:00,6
26053,"Sutton Street, Shadwell",511,51.511066,-0.053558,16020,2021-01-01 14:00:00,7
26054,"Sutton Street, Shadwell",511,51.511066,-0.053558,16682,2021-01-01 15:00:00,2
26055,"Sutton Street, Shadwell",511,51.511066,-0.053558,17275,2021-01-01 16:00:00,1
26056,"Sutton Street, Shadwell",511,51.511066,-0.053558,17488,2021-01-01 17:00:00,2
26057,"Sutton Street, Shadwell",511,51.511066,-0.053558,18046,2021-01-01 19:00:00,2
26058,"Sutton Street, Shadwell",511,51.511066,-0.053558,18472,2021-01-01 21:00:00,2
26059,"Sutton Street, Shadwell",511,51.511066,-0.053558,18582,2021-01-01 22:00:00,4
26060,"Sutton Street, Shadwell",511,51.511066,-0.053558,19196,2021-01-02 08:00:00,1
26061,"Sutton Street, Shadwell",511,51.511066,-0.053558,19379,2021-01-02 09:00:00,1
26062,"Sutton Street, Shadwell",511,51.511066,-0.053558,20073,2021-01-02 11:00:00,1
26063,"Sutton Street, Shadwell",511,51.511066,-0.053558,20412,2021-01-02 12:00:00,2
26064,"Sutton Street, Shadwell",511,51.511066,-0.053558,20758,2021-01-02 13:00:00,5
26065,"Sutton Street, Shadwell",511,51.511066,-0.053558,21343,2021-01-02 14:00:00,6
26066,"Sutton Street, Shadwell",511,51.511066,-0.053558,22124,2021-01-02 15:00:00,4
26067,"Sutton Street, Shadwell",511,51.511066,-0.053558,22613,2021-01-02 16:00:00,6
26068,"Sutton Street, Shadwell",511,51.511066,-0.053558,23383,2021-01-02 17:00:00,2
26069,"Sutton Street, Shadwell",511,51.511066,-0.053558,23631,2021-01-02 18:00:00,4
26070,"Sutton Street, Shadwell",511,51.511066,-0.053558,24426,2021-01-02 20:00:00,2
26071,"Sutton Street, Shadwell",511,51.511066,-0.053558,24617,2021-01-02 21:00:00,4
26072,"Sutton Street, Shadwell",511,51.511066,-0.053558,25043,2021-01-02 23:00:00,2
26073,"Sutton Street, Shadwell",511,51.511066,-0.053558,25420,2021-01-03 07:00:00,2
26074,"Sutton Street, Shadwell",511,51.511066,-0.053558,25714,2021-01-03 09:00:00,1
26075,"Sutton Street, Shadwell",511,51.511066,-0.053558,26405,2021-01-03 11:00:00,1
26076,"Sutton Street, Shadwell",511,51.511066,-0.053558,26660,2021-01-03 12:00:00,3
26077,"Sutton Street, Shadwell",511,51.511066,-0.053558,27030,2021-01-03 13:00:00,9
26078,"Sutton Street, Shadwell",511,51.511066,-0.053558,27689,2021-01-03 14:00:00,6
26079,"Sutton Street, Shadwell",511,51.511066,-0.053558,28340,2021-01-03 15:00:00,4
26080,"Sutton Street, Shadwell",511,51.511066,-0.053558,29271,2021-01-03 17:00:00,3
26081,"Sutton Street, Shadwell",511,51.511066,-0.053558,30075,2021-01-03 19:00:00,1
26082,"Sutton Street, Shadwell",511,51.511066,-0.053558,30555,2021-01-03 22:00:00,2
26083,"Sutton Street, Shadwell",511,51.511066,-0.053558,31082,2021-01-04 06:00:00,1
26084,"Sutton Street, Shadwell",511,51.511066,-0.053558,31784,2021-01-04 08:00:00,1
26085,"Sutton Street, Shadwell",511,51.511066,-0.053558,32437,2021-01-04 10:00:00,1
26086,"Sutton Street, Shadwell",511,51.511066,-0.053558,32739,2021-01-04 11:00:00,1
26087,"Sutton Street, Shadwell",511,51.511066,-0.053558,32841,2021-01-04 12:00:00,3
26088,"Sutton Street, Shadwell",511,51.511066,-0.053558,33243,2021-01-04 13:00:00,2
26089,"Sutton Street, Shadwell",511,51.511066,-0.053558,33756,2021-01-04 14:00:00,1
26090,"Sutton Street, Shadwell",511,51.511066,-0.053558,34139,2021-01-04 15:00:00,1
26091,"Sutton Street, Shadwell",511,51.511066,-0.053558,34311,2021-01-04 16:00:00,3
26092,"Sutton Street, Shadwell",511,51.511066,-0.053558,34748,2021-01-04 17:00:00,4
26093,"Sutton Street, Shadwell",511,51.511066,-0.053558,35381,2021-01-04 18:00:00,2
26094,"Sutton Street, Shadwell",511,51.511066,-0.053558,35671,2021-01-04 19:00:00,5
26095,"Sutton Street, Shadwell",511,51.511066,-0.053558,36449,2021-01-04 21:00:00,1
26096,"Sutton Street, Shadwell",511,51.511066,-0.053558,37129,2021-01-05 06:00:00,1
26097,"Sutton Street, Shadwell",511,51.511066,-0.053558,37790,2021-01-05 08:00:00,1
26098,"Sutton Street, Shadwell",511,51.511066,-0.053558,38165,2021-01-05 09:00:00,1
26099,"Sutton Street, Shadwell",511,51.511066,-0.053558,38636,2021-01-05 11:00:00,2
26100,"Sutton Street, Shadwell",511,51.511066,-0.053558,38978,2021-01-05 12:00:00,2
26101,"Sutton Street, Shadwell",511,51.511066,-0.053558,39283,2021-01-05 13:00:00,3
26102,"Sutton Street, Shadwell",511,51.511066,-0.053558,39892,2021-01-05 14:00:00,1
26103,"Sutton Street, Shadwell",511,51.511066,-0.053558,40241,2021-01-05 15:00:00,1
26104,"Sutton Street, Shadwell",511,51.511066,-0.053558,40443,2021-01-05 16:00:00,2
26105,"Sutton Street, Shadwell",511,51.511066,-0.053558,40856,2021-01-05 17:00:00,2
26106,"Sutton Street, Shadwell",511,51.511066,-0.053558,41209,2021-01-05 18:00:00,3
26107,"Sutton Street, Shadwell",511,51.511066,-0.053558,41636,2021-01-05 19:00:00,3
26108,"Sutton Street, Shadwell",511,51.511066,-0.053558,42107,2021-01-05 20:00:00,1
26109,"Sutton Street, Shadwell",511,51.511066,-0.053558,42478,2021-01-05 22:00:00,1
26110,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,798,2020-12-30 09:00:00,2
26111,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,1344,2020-12-30 10:00:00,1
26112,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,1984,2020-12-30 12:00:00,4
26113,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,2462,2020-12-30 13:00:00,7
26114,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,3171,2020-12-30 14:00:00,4
26115,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,3811,2020-12-30 15:00:00,3
26116,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,4545,2020-12-30 16:00:00,2
26117,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,5178,2020-12-30 17:00:00,1
26118,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,5607,2020-12-30 18:00:00,1
26119,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,6003,2020-12-30 19:00:00,1
26120,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,6173,2020-12-30 20:00:00,2
26121,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,7884,2020-12-31 09:00:00,1
26122,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,7983,2020-12-31 10:00:00,4
26123,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,8496,2020-12-31 11:00:00,2
26124,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,9152,2020-12-31 12:00:00,1
26125,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,9949,2020-12-31 14:00:00,3
26126,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,10494,2020-12-31 15:00:00,3
26127,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,11304,2020-12-31 16:00:00,1
26128,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,11445,2020-12-31 17:00:00,4
26129,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,12525,2020-12-31 19:00:00,1
26130,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,12606,2020-12-31 20:00:00,5
26131,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,12927,2020-12-31 21:00:00,3
26132,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,13290,2020-12-31 22:00:00,1
26133,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,15152,2021-01-01 11:00:00,1
26134,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,15351,2021-01-01 12:00:00,2
26135,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,15941,2021-01-01 13:00:00,1
26136,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,16488,2021-01-01 15:00:00,6
26137,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,17906,2021-01-01 18:00:00,1
26138,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,18148,2021-01-01 19:00:00,1
26139,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,18535,2021-01-01 21:00:00,1
26140,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,19522,2021-01-02 10:00:00,2
26141,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,20074,2021-01-02 11:00:00,1
26142,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,20205,2021-01-02 12:00:00,5
26143,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,20897,2021-01-02 13:00:00,3
26144,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,21659,2021-01-02 14:00:00,2
26145,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,22036,2021-01-02 15:00:00,5
26146,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,22651,2021-01-02 16:00:00,5
26147,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,23179,2021-01-02 17:00:00,5
26148,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,25335,2021-01-03 03:00:00,1
26149,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,25549,2021-01-03 08:00:00,1
26150,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,26006,2021-01-03 10:00:00,1
26151,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,26406,2021-01-03 11:00:00,1
26152,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,26661,2021-01-03 12:00:00,3
26153,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,27381,2021-01-03 13:00:00,2
26154,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,27993,2021-01-03 14:00:00,2
26155,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,28692,2021-01-03 15:00:00,1
26156,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,28868,2021-01-03 16:00:00,3
26157,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,29501,2021-01-03 17:00:00,1
26158,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,29804,2021-01-03 18:00:00,1
26159,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,30621,2021-01-03 22:00:00,1
26160,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,30905,2021-01-04 03:00:00,1
26161,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,31383,2021-01-04 07:00:00,1
26162,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,31982,2021-01-04 09:00:00,2
26163,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,32283,2021-01-04 10:00:00,2
26164,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,33244,2021-01-04 13:00:00,2
26165,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,34749,2021-01-04 17:00:00,4
26166,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,35577,2021-01-04 18:00:00,1
26167,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,36946,2021-01-05 03:00:00,1
26168,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,37408,2021-01-05 07:00:00,1
26169,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,38315,2021-01-05 10:00:00,2
26170,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,38637,2021-01-05 11:00:00,2
26171,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,39366,2021-01-05 13:00:00,2
26172,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,39893,2021-01-05 14:00:00,1
26173,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,40242,2021-01-05 15:00:00,1
26174,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,41493,2021-01-05 18:00:00,1
26175,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,41854,2021-01-05 19:00:00,1
26176,"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,42224,2021-01-05 21:00:00,2
26177,"Watney Market, Stepney",513,51.5142228,-0.055656,666,2020-12-30 08:00:00,1
26178,"Watney Market, Stepney",513,51.5142228,-0.055656,1157,2020-12-30 10:00:00,2
26179,"Watney Market, Stepney",513,51.5142228,-0.055656,1799,2020-12-30 11:00:00,1
26180,"Watney Market, Stepney",513,51.5142228,-0.055656,2058,2020-12-30 12:00:00,3
26181,"Watney Market, Stepney",513,51.5142228,-0.055656,3032,2020-12-30 14:00:00,8
26182,"Watney Market, Stepney",513,51.5142228,-0.055656,3948,2020-12-30 15:00:00,2
26183,"Watney Market, Stepney",513,51.5142228,-0.055656,4687,2020-12-30 16:00:00,1
26184,"Watney Market, Stepney",513,51.5142228,-0.055656,5608,2020-12-30 18:00:00,1
26185,"Watney Market, Stepney",513,51.5142228,-0.055656,5699,2020-12-30 19:00:00,6
26186,"Watney Market, Stepney",513,51.5142228,-0.055656,7738,2020-12-31 09:00:00,2
26187,"Watney Market, Stepney",513,51.5142228,-0.055656,8246,2020-12-31 10:00:00,1
26188,"Watney Market, Stepney",513,51.5142228,-0.055656,9153,2020-12-31 12:00:00,1
26189,"Watney Market, Stepney",513,51.5142228,-0.055656,9515,2020-12-31 13:00:00,2
26190,"Watney Market, Stepney",513,51.5142228,-0.055656,10056,2020-12-31 14:00:00,2
26191,"Watney Market, Stepney",513,51.5142228,-0.055656,10603,2020-12-31 15:00:00,2
26192,"Watney Market, Stepney",513,51.5142228,-0.055656,11125,2020-12-31 16:00:00,2
26193,"Watney Market, Stepney",513,51.5142228,-0.055656,11773,2020-12-31 17:00:00,1
26194,"Watney Market, Stepney",513,51.5142228,-0.055656,12526,2020-12-31 19:00:00,1
26195,"Watney Market, Stepney",513,51.5142228,-0.055656,13712,2021-01-01 00:00:00,1
26196,"Watney Market, Stepney",513,51.5142228,-0.055656,15942,2021-01-01 13:00:00,1
26197,"Watney Market, Stepney",513,51.5142228,-0.055656,16818,2021-01-01 15:00:00,1
26198,"Watney Market, Stepney",513,51.5142228,-0.055656,17128,2021-01-01 16:00:00,2
26199,"Watney Market, Stepney",513,51.5142228,-0.055656,18047,2021-01-01 19:00:00,2
26200,"Watney Market, Stepney",513,51.5142228,-0.055656,21151,2021-01-02 13:00:00,1
26201,"Watney Market, Stepney",513,51.5142228,-0.055656,21531,2021-01-02 14:00:00,3
26202,"Watney Market, Stepney",513,51.5142228,-0.055656,22308,2021-01-02 15:00:00,2
26203,"Watney Market, Stepney",513,51.5142228,-0.055656,22905,2021-01-02 16:00:00,2
26204,"Watney Market, Stepney",513,51.5142228,-0.055656,23768,2021-01-02 18:00:00,2
26205,"Watney Market, Stepney",513,51.5142228,-0.055656,24771,2021-01-02 21:00:00,1
26206,"Watney Market, Stepney",513,51.5142228,-0.055656,25103,2021-01-02 23:00:00,1
26207,"Watney Market, Stepney",513,51.5142228,-0.055656,26407,2021-01-03 11:00:00,1
26208,"Watney Market, Stepney",513,51.5142228,-0.055656,27994,2021-01-03 14:00:00,2
26209,"Watney Market, Stepney",513,51.5142228,-0.055656,28419,2021-01-03 15:00:00,3
26210,"Watney Market, Stepney",513,51.5142228,-0.055656,29124,2021-01-03 16:00:00,1
26211,"Watney Market, Stepney",513,51.5142228,-0.055656,29653,2021-01-03 18:00:00,2
26212,"Watney Market, Stepney",513,51.5142228,-0.055656,30297,2021-01-03 20:00:00,1
26213,"Watney Market, Stepney",513,51.5142228,-0.055656,32144,2021-01-04 09:00:00,1
26214,"Watney Market, Stepney",513,51.5142228,-0.055656,33077,2021-01-04 12:00:00,1
26215,"Watney Market, Stepney",513,51.5142228,-0.055656,33600,2021-01-04 14:00:00,2
26216,"Watney Market, Stepney",513,51.5142228,-0.055656,34408,2021-01-04 16:00:00,2
26217,"Watney Market, Stepney",513,51.5142228,-0.055656,34901,2021-01-04 17:00:00,2
26218,"Watney Market, Stepney",513,51.5142228,-0.055656,35578,2021-01-04 18:00:00,1
26219,"Watney Market, Stepney",513,51.5142228,-0.055656,35944,2021-01-04 19:00:00,1
26220,"Watney Market, Stepney",513,51.5142228,-0.055656,36240,2021-01-04 20:00:00,1
26221,"Watney Market, Stepney",513,51.5142228,-0.055656,36346,2021-01-04 21:00:00,2
26222,"Watney Market, Stepney",513,51.5142228,-0.055656,36762,2021-01-04 23:00:00,1
26223,"Watney Market, Stepney",513,51.5142228,-0.055656,37791,2021-01-05 08:00:00,1
26224,"Watney Market, Stepney",513,51.5142228,-0.055656,38979,2021-01-05 12:00:00,2
26225,"Watney Market, Stepney",513,51.5142228,-0.055656,39535,2021-01-05 13:00:00,1
26226,"Watney Market, Stepney",513,51.5142228,-0.055656,39894,2021-01-05 14:00:00,1
26227,"Watney Market, Stepney",513,51.5142228,-0.055656,40243,2021-01-05 15:00:00,1
26228,"Watney Market, Stepney",513,51.5142228,-0.055656,40620,2021-01-05 16:00:00,1
26229,"Watney Market, Stepney",513,51.5142228,-0.055656,40857,2021-01-05 17:00:00,2
26230,"Watney Market, Stepney",513,51.5142228,-0.055656,41494,2021-01-05 18:00:00,1
26231,"Portman Square, Marylebone",514,51.516204,-0.155525,1345,2020-12-30 10:00:00,1
26232,"Portman Square, Marylebone",514,51.516204,-0.155525,1527,2020-12-30 11:00:00,3
26233,"Portman Square, Marylebone",514,51.516204,-0.155525,2753,2020-12-30 13:00:00,2
26234,"Portman Square, Marylebone",514,51.516204,-0.155525,3249,2020-12-30 14:00:00,3
26235,"Portman Square, Marylebone",514,51.516204,-0.155525,3812,2020-12-30 15:00:00,3
26236,"Portman Square, Marylebone",514,51.516204,-0.155525,4688,2020-12-30 16:00:00,1
26237,"Portman Square, Marylebone",514,51.516204,-0.155525,5765,2020-12-30 19:00:00,3
26238,"Portman Square, Marylebone",514,51.516204,-0.155525,6095,2020-12-30 20:00:00,5
26239,"Portman Square, Marylebone",514,51.516204,-0.155525,6446,2020-12-30 21:00:00,2
26240,"Portman Square, Marylebone",514,51.516204,-0.155525,8015,2020-12-31 10:00:00,3
26241,"Portman Square, Marylebone",514,51.516204,-0.155525,8497,2020-12-31 11:00:00,2
26242,"Portman Square, Marylebone",514,51.516204,-0.155525,9406,2020-12-31 13:00:00,3
26243,"Portman Square, Marylebone",514,51.516204,-0.155525,10216,2020-12-31 14:00:00,1
26244,"Portman Square, Marylebone",514,51.516204,-0.155525,10379,2020-12-31 15:00:00,5
26245,"Portman Square, Marylebone",514,51.516204,-0.155525,11774,2020-12-31 17:00:00,1
26246,"Portman Square, Marylebone",514,51.516204,-0.155525,12527,2020-12-31 19:00:00,1
26247,"Portman Square, Marylebone",514,51.516204,-0.155525,13713,2021-01-01 00:00:00,1
26248,"Portman Square, Marylebone",514,51.516204,-0.155525,16033,2021-01-01 14:00:00,6
26249,"Portman Square, Marylebone",514,51.516204,-0.155525,16819,2021-01-01 15:00:00,1
26250,"Portman Square, Marylebone",514,51.516204,-0.155525,16978,2021-01-01 16:00:00,4
26251,"Portman Square, Marylebone",514,51.516204,-0.155525,17741,2021-01-01 18:00:00,3
26252,"Portman Square, Marylebone",514,51.516204,-0.155525,18373,2021-01-01 20:00:00,1
26253,"Portman Square, Marylebone",514,51.516204,-0.155525,18606,2021-01-01 22:00:00,2
26254,"Portman Square, Marylebone",514,51.516204,-0.155525,19811,2021-01-02 11:00:00,3
26255,"Portman Square, Marylebone",514,51.516204,-0.155525,21152,2021-01-02 13:00:00,1
26256,"Portman Square, Marylebone",514,51.516204,-0.155525,21450,2021-01-02 14:00:00,4
26257,"Portman Square, Marylebone",514,51.516204,-0.155525,22309,2021-01-02 15:00:00,2
26258,"Portman Square, Marylebone",514,51.516204,-0.155525,22533,2021-01-02 16:00:00,10
26259,"Portman Square, Marylebone",514,51.516204,-0.155525,23139,2021-01-02 17:00:00,7
26260,"Portman Square, Marylebone",514,51.516204,-0.155525,23609,2021-01-02 18:00:00,6
26261,"Portman Square, Marylebone",514,51.516204,-0.155525,24020,2021-01-02 19:00:00,5
26262,"Portman Square, Marylebone",514,51.516204,-0.155525,24427,2021-01-02 20:00:00,2
26263,"Portman Square, Marylebone",514,51.516204,-0.155525,26007,2021-01-03 10:00:00,1
26264,"Portman Square, Marylebone",514,51.516204,-0.155525,26408,2021-01-03 11:00:00,1
26265,"Portman Square, Marylebone",514,51.516204,-0.155525,26662,2021-01-03 12:00:00,3
26266,"Portman Square, Marylebone",514,51.516204,-0.155525,27524,2021-01-03 13:00:00,1
26267,"Portman Square, Marylebone",514,51.516204,-0.155525,27690,2021-01-03 14:00:00,6
26268,"Portman Square, Marylebone",514,51.516204,-0.155525,28420,2021-01-03 15:00:00,3
